Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1737248218,100,,Aggregated,226.800000,0.000000,100,140,170,190,230,280,340,370,430,440,470,20841,0,100.0,121.56468763965742,3.4375000977888703,469.6292000589892,58.13727748188666
1737248219,100,,Aggregated,226.300000,0.000000,100,140,170,190,240,280,340,370,430,440,470,21057,0,100.0,122.39444446494676,3.4375000977888703,469.6292000589892,58.13871871586646
1737248220,100,,Aggregated,233.200000,0.000000,100,150,170,190,240,290,350,370,430,450,470,21301,0,100.0,123.49754123278737,3.4375000977888703,469.6292000589892,58.16698746537721
1737248221,100,,Aggregated,231.700000,0.000000,110,150,180,190,240,290,350,370,430,450,470,21554,0,110.0,124.36079310567477,3.4375000977888703,469.6292000589892,58.16094460424979
1737248222,100,,Aggregated,228.300000,0.000000,110,150,180,190,240,280,340,370,430,450,470,21795,0,110.0,125.1407793668084,3.4375000977888703,469.6292000589892,58.210139940353294
1737248223,100,,Aggregated,232.200000,0.000000,110,150,180,200,240,280,340,370,430,450,470,22026,0,110.0,125.76791177703065,3.4375000977888703,469.6292000589892,58.159811132298195
1737248224,100,,Aggregated,235.300000,0.000000,110,150,180,200,240,290,340,370,430,450,470,22233,0,110.0,126.98046646429701,3.4375000977888703,469.6292000589892,58.14384023748482
1737248225,100,,Aggregated,241.400000,0.000000,110,150,180,200,250,290,350,370,430,450,470,22455,0,110.0,128.29280144290198,3.4375000977888703,469.6292000589892,58.17715430861723
1737248226,100,,Aggregated,237.100000,0.000000,110,160,180,200,250,290,350,370,430,450,470,22675,0,110.0,129.34908247849563,3.4375000977888703,469.6292000589892,58.156339581036384
1737248227,100,,Aggregated,230.100000,0.000000,110,160,190,200,250,290,350,370,430,450,470,22884,0,110.0,130.53585528751563,3.4375000977888703,469.6292000589892,58.21805628386646
1737248228,100,,Aggregated,227.000000,0.000000,110,160,190,210,250,300,350,370,430,450,470,23126,0,110.0,131.52660157827677,3.4375000977888703,469.6292000589892,58.14299922165528
1737248229,100,,Aggregated,227.500000,0.000000,120,160,190,210,250,300,350,370,430,450,470,23356,0,120.0,132.26699028084798,3.4375000977888703,469.6292000589892,58.12099674601815
1737248230,100,,Aggregated,221.100000,0.000000,120,160,190,210,250,290,350,370,430,450,470,23577,0,120.0,133.0154679560334,3.4375000977888703,469.6292000589892,58.16554268990966
1737248231,100,,Aggregated,222.200000,0.000000,120,160,190,210,260,300,350,370,430,450,470,23805,0,120.0,134.08696408734872,3.4375000977888703,469.6292000589892,58.16269691241336
1737248232,100,,Aggregated,222.100000,0.000000,120,160,190,210,250,290,350,370,430,450,470,24069,0,120.0,134.43954330878015,3.4375000977888703,469.6292000589892,58.19469026548673
1737248233,100,,Aggregated,221.700000,0.000000,120,160,190,210,260,290,340,370,430,450,470,24288,0,120.0,135.11972799725217,3.4375000977888703,469.6292000589892,58.198781291172594
1737248234,100,,Aggregated,221.700000,0.000000,120,170,200,210,260,290,340,370,430,450,470,24529,0,120.0,135.93450053799276,3.4375000977888703,469.6292000589892,58.253292021688615
1737248235,100,,Aggregated,220.800000,0.000000,120,170,200,220,260,290,340,370,430,450,470,24772,0,120.0,136.7251892699391,3.4375000977888703,469.6292000589892,58.23239948328758
1737248236,100,,Aggregated,222.000000,0.000000,120,170,200,220,260,290,340,370,430,450,470,25022,0,120.0,137.09918561642823,3.4375000977888703,469.6292000589892,58.22320358084885
1737248237,100,,Aggregated,224.700000,0.000000,120,170,200,220,260,290,340,370,430,450,470,25264,0,120.0,137.71858771748703,3.4375000977888703,469.6292000589892,58.19822672577581
1737248239,100,,Aggregated,229.100000,0.000000,130,170,200,220,260,290,340,370,430,450,470,25495,0,130.0,138.3406269697894,3.4375000977888703,469.6292000589892,58.187605412826045
1737248240,100,,Aggregated,233.500000,0.000000,130,170,200,220,260,290,340,370,430,450,470,25748,0,130.0,138.98832180341836,3.4375000977888703,469.6292000589892,58.20374398011496
1737248241,100,,Aggregated,231.700000,0.000000,130,170,200,220,260,290,340,370,430,450,470,25978,0,130.0,139.71511679086493,3.4375000977888703,469.6292000589892,58.18889059973824
1737248242,100,,Aggregated,234.100000,0.000000,130,180,200,220,260,300,350,380,440,480,510,26153,0,130.0,140.8713282909645,3.4375000977888703,507.64830003026873,58.14545176461591
1737248243,100,,Aggregated,233.100000,0.000000,130,180,200,220,260,300,350,380,450,510,520,26375,0,130.0,141.9933786803009,3.4375000977888703,516.3665999425575,58.13163981042654
1737248244,100,,Aggregated,227.800000,0.000000,130,180,210,220,260,300,350,380,450,510,520,26617,0,130.0,142.61420914799993,3.4375000977888703,516.3665999425575,58.13487620693542
1737248245,100,,Aggregated,222.900000,0.000000,130,180,210,220,260,300,350,380,450,510,520,26815,0,130.0,143.57083649048505,3.4375000977888703,516.3665999425575,58.10236807756853
1737248246,100,,Aggregated,224.400000,0.000000,130,180,210,220,260,310,350,380,450,510,520,27024,0,130.0,144.4527128475626,3.4375000977888703,516.3665999425575,58.08303730017762
1737248247,100,,Aggregated,221.500000,0.000000,130,180,210,220,260,310,350,380,450,510,520,27288,0,130.0,144.87430885343895,3.4375000977888703,516.3665999425575,58.04591761946643
1737248248,100,,Aggregated,218.700000,0.000000,130,180,210,220,270,310,350,380,450,510,520,27486,0,130.0,145.74004098788367,3.4375000977888703,516.3665999425575,58.00964127192025
1737248249,100,,Aggregated,218.400000,0.000000,130,180,210,230,270,310,360,390,450,510,520,27682,0,130.0,147.00561030609984,3.4375000977888703,516.3665999425575,58.01036774799509
1737248250,100,,Aggregated,215.400000,0.000000,140,190,210,230,270,310,360,390,450,510,520,27915,0,140.0,147.48454846114123,3.4375000977888703,516.3665999425575,58.03571556510836
1737248251,100,,Aggregated,210.800000,0.000000,140,190,210,230,270,310,360,390,450,510,520,28156,0,140.0,148.01458023131173,3.4375000977888703,516.3665999425575,58.00593124023299
1737248252,100,,Aggregated,209.200000,0.000000,140,190,210,230,270,320,360,390,460,510,520,28333,0,140.0,149.06426036753632,3.4375000977888703,516.3665999425575,57.999752938269864
1737248253,100,,Aggregated,210.200000,0.000000,140,190,210,230,270,320,360,390,460,510,520,28564,0,140.0,149.59216348878334,3.4375000977888703,516.3665999425575,58.001575409606495
1737248254,100,,Aggregated,210.800000,0.000000,140,190,220,230,270,320,360,390,460,510,520,28784,0,140.0,150.21709881513846,3.4375000977888703,516.3665999425575,58.010769872151194
1737248255,100,,Aggregated,213.400000,0.000000,140,190,220,230,270,320,360,390,460,510,520,29004,0,140.0,150.9198955521441,3.4375000977888703,516.3665999425575,57.97658943593987
1737248256,100,,Aggregated,212.900000,0.000000,140,190,220,230,270,320,370,400,520,580,600,29180,0,140.0,152.25817729244864,3.4375000977888703,598.6627999227494,57.97618231665524
1737248257,100,,Aggregated,214.200000,0.000000,140,190,220,230,280,320,370,400,520,580,600,29400,0,140.0,152.94158385692364,3.4375000977888703,598.6627999227494,57.96639455782313
1737248258,100,,Aggregated,209.200000,0.000000,140,190,220,230,280,320,370,400,520,580,600,29598,0,140.0,153.6297245419874,3.4375000977888703,598.6627999227494,57.95215892965741
1737248259,100,,Aggregated,207.200000,0.000000,140,200,220,230,280,320,370,400,520,580,600,29828,0,140.0,154.4597518705113,3.4375000977888703,598.6627999227494,58.00137454740512
1737248260,100,,Aggregated,206.800000,0.000000,140,200,220,230,280,320,370,400,510,570,600,30071,0,140.0,154.76442090031196,3.4375000977888703,598.6627999227494,58.000066509261416
1737248261,100,,Aggregated,209.300000,0.000000,150,200,220,240,280,320,370,400,510,570,600,30258,0,150.0,155.53018535569598,3.4375000977888703,598.6627999227494,58.01100535395598
1737248262,100,,Aggregated,209.800000,0.000000,150,200,220,240,280,330,370,410,510,570,600,30489,0,150.0,156.37502124353034,3.4375000977888703,598.6627999227494,57.99442421857063
1737248263,100,,Aggregated,209.100000,0.000000,150,200,220,240,280,330,380,410,510,570,600,30686,0,150.0,157.21232074215501,3.4375000977888703,598.6627999227494,58.044385061591605
1737248264,100,,Aggregated,209.000000,0.000000,150,200,220,240,280,330,380,410,510,570,600,30884,0,150.0,158.07613427316903,3.4375000977888703,598.6627999227494,58.01670768035228
1737248265,100,,Aggregated,206.300000,0.000000,150,200,220,240,290,330,380,410,510,570,600,31083,0,150.0,158.62767967028805,3.4375000977888703,598.6627999227494,57.99761927741852
1737248267,100,,Aggregated,203.600000,0.000000,150,200,220,240,290,330,380,410,510,570,600,31292,0,150.0,159.23804082802914,3.4375000977888703,598.6627999227494,58.012591077591715
1737248268,100,,Aggregated,206.600000,0.000000,150,200,230,240,290,340,390,420,560,620,850,31413,0,150.0,160.35798539747046,3.4375000977888703,854.8098999308422,58.01445261515933
1737248269,100,,Aggregated,200.500000,0.000000,150,200,230,240,290,340,390,430,940,1000,1100,31501,0,150.0,162.24820115206006,3.4375000977888703,1057.3154999874532,58.027522935779814
1737248270,100,,Aggregated,192.300000,0.000000,150,200,230,240,290,340,400,450,1000,1100,1100,31587,0,150.0,163.94823541934173,3.4375000977888703,1083.2389000570402,58.03286162028683
1737248271,100,,Aggregated,179.200000,0.000000,150,200,230,240,290,350,410,480,1000,1100,1100,31666,0,150.0,165.51178554889495,3.4375000977888703,1135.8541999943554,58.033505968546706
1737248272,100,,Aggregated,164.600000,0.000000,150,200,230,240,290,350,420,560,1100,1200,1400,31754,0,150.0,167.36790431413905,3.4375000977888703,1441.374900052324,58.05942558417837
1737248273,100,,Aggregated,151.400000,0.000000,150,200,230,250,300,350,430,710,1100,1200,1400,31864,0,150.0,168.9031547229298,3.4375000977888703,1441.374900052324,58.028496108460956
1737248274,100,,Aggregated,141.900000,0.000000,150,200,230,250,300,350,440,770,1100,1200,1400,31941,0,150.0,169.99741381269322,3.4375000977888703,1441.374900052324,58.026141949218875
1737248275,100,,Aggregated,130.300000,0.000000,150,200,230,250,300,360,460,850,1100,1200,1400,32051,0,150.0,171.70843330917324,3.4375000977888703,1441.374900052324,58.012792112570594
1737248276,100,,Aggregated,118.800000,0.000000,150,210,230,250,300,360,490,850,1100,1200,1400,32183,0,150.0,172.9974426526915,3.4375000977888703,1441.374900052324,58.033993101948234
1737248277,100,,Aggregated,107.800000,0.000000,160,210,230,250,310,360,530,850,1100,1200,1400,32315,0,160.0,174.05107540124789,3.4375000977888703,1441.374900052324,58.02924338542473
1737248278,100,,Aggregated,98.000000,0.000000,160,210,230,250,310,370,560,850,1100,1200,1400,32466,0,160.0,175.00955651116197,3.4375000977888703,1441.374900052324,58.072876239758514
1737248279,100,,Aggregated,94.500000,0.000000,160,210,230,250,310,370,560,850,1100,1200,1400,32670,0,160.0,175.21436033032612,3.4375000977888703,1441.374900052324,58.11108050198959
1737248280,100,,Aggregated,94.000000,0.000000,160,210,230,250,310,370,580,840,1100,1200,1400,32828,0,160.0,175.58945031350143,3.4375000977888703,1441.374900052324,58.120506884367
1737248281,100,,Aggregated,102.900000,0.000000,160,210,230,250,310,370,580,840,1100,1200,1400,33004,0,160.0,175.7576691762182,3.4375000977888703,1441.374900052324,58.12789358865592
